DO,RTD,EC,PH,ORP
DO: 3.11,RTD: 23.40,EC: 416.00,PH: 4.43,ORP: -166.70
DO: 3.11,RTD: 23.41,EC: 408.40,PH: 4.43,ORP: -166.60
DO: 3.11,RTD: 23.41,EC: 408.50,PH: 4.43,ORP: -166.70
DO: 3.35,RTD: 23.41,EC: 407.80,PH: 4.43,ORP: -166.70
DO: 3.11,RTD: 23.41,EC: 408.00,PH: 4.42,ORP: -166.70
DO: 3.11,RTD: 23.42,EC: 406.80,PH: 4.43,ORP: -166.90
DO: 3.35,RTD: 23.42,EC: 403.80,PH: 4.42,ORP: -166.80
DO: 3.35,RTD: 23.42,EC: 406.60,PH: 4.42,ORP: -166.80
DO: 3.35,RTD: 23.42,EC: 409.50,PH: 4.43,ORP: -166.80
DO: 3.35,RTD: 23.42,EC: 413.20,PH: 4.42,ORP: -166.80
DO: 3.35,RTD: 23.43,EC: 415.50,PH: 4.43,ORP: -166.90
DO: 3.35,RTD: 23.43,EC: 417.10,PH: 4.42,ORP: -166.90
DO: 3.11,RTD: 23.43,EC: 418.00,PH: 4.42,ORP: -166.90
DO: 3.35,RTD: 23.43,EC: 418.30,PH: 4.42,ORP: -166.90
DO: 3.11,RTD: 23.43,EC: 418.10,PH: 4.42,ORP: -166.90
DO: 3.35,RTD: 23.43,EC: 417.30,PH: 4.42,ORP: -167.00
DO: 3.35,RTD: 23.43,EC: 417.60,PH: 4.42,ORP: -167.00
DO: 3.59,RTD: 23.43,EC: 415.70,PH: 4.42,ORP: -166.90
DO: 3.35,RTD: 23.43,EC: 419.20,PH: 4.42,ORP: -167.00
DO: 3.59,RTD: 23.44,EC: 417.30,PH: 4.43,ORP: -167.10
DO: 3.83,RTD: 23.43,EC: 405.50,PH: 4.42,ORP: -167.10
DO: 3.35,RTD: 23.43,EC: 409.30,PH: 4.42,ORP: -167.00
DO: 3.35,RTD: 23.43,EC: 410.40,PH: 4.42,ORP: -166.90
DO: 3.35,RTD: 23.43,EC: 410.80,PH: 4.42,ORP: -167.00
DO: 3.35,RTD: 23.43,EC: 411.80,PH: 4.41,ORP: -167.10
DO: 3.11,RTD: 23.43,EC: 412.50,PH: 4.42,ORP: -167.00
DO: 3.35,RTD: 23.44,EC: 413.30,PH: 4.41,ORP: -167.10
DO: 3.59,RTD: 23.44,EC: 413.90,PH: 4.41,ORP: -167.10
DO: 3.35,RTD: 23.44,EC: 414.50,PH: 4.41,ORP: -167.20
DO: 3.59,RTD: 23.44,EC: 414.80,PH: 4.41,ORP: -167.20
DO: 3.83,RTD: 23.44,EC: 415.20,PH: 4.41,ORP: -167.00
DO: 3.35,RTD: 23.45,EC: 415.60,PH: 4.41,ORP: -167.00
DO: 3.59,RTD: 23.45,EC: 415.70,PH: 4.41,ORP: -167.10
DO: 3.83,RTD: 23.45,EC: 415.80,PH: 4.41,ORP: -167.00
DO: 3.35,RTD: 23.45,EC: 415.60,PH: 4.41,ORP: -167.20
DO: 3.59,RTD: 23.45,EC: 415.90,PH: 4.41,ORP: -167.10
DO: 3.59,RTD: 23.45,EC: 416.20,PH: 4.41,ORP: -167.20
DO: 3.11,RTD: 23.45,EC: 416.10,PH: 4.41,ORP: -167.20
DO: 3.35,RTD: 23.46,EC: 416.60,PH: 4.41,ORP: -167.30
DO: 3.35,RTD: 23.46,EC: 416.50,PH: 4.40,ORP: -167.30
DO: 3.59,RTD: 23.46,EC: 416.90,PH: 4.41,ORP: -167.40
DO: 3.35,RTD: 23.46,EC: 416.80,PH: 4.41,ORP: -167.30
DO: 3.35,RTD: 23.46,EC: 416.80,PH: 4.41,ORP: -167.20
DO: 3.59,RTD: 23.46,EC: 416.80,PH: 4.41,ORP: -167.20
DO: 3.59,RTD: 23.46,EC: 416.70,PH: 4.41,ORP: -167.30
DO: 3.59,RTD: 23.46,EC: 417.00,PH: 4.41,ORP: -167.40
DO: 3.59,RTD: 23.46,EC: 416.90,PH: 4.40,ORP: -167.50
DO: 3.35,RTD: 23.46,EC: 417.00,PH: 4.40,ORP: -167.50
DO: 3.59,RTD: 23.46,EC: 416.80,PH: 4.40,ORP: -167.40
DO: 3.59,RTD: 23.47,EC: 417.10,PH: 4.41,ORP: -167.50
DO: 3.35,RTD: 23.47,EC: 417.10,PH: 4.41,ORP: -167.50
DO: 3.35,RTD: 23.47,EC: 417.40,PH: 4.40,ORP: -167.40
DO: 3.35,RTD: 23.47,EC: 417.40,PH: 4.40,ORP: -167.30
DO: 3.59,RTD: 23.47,EC: 417.10,PH: 4.41,ORP: -167.30
DO: 3.35,RTD: 23.47,EC: 417.20,PH: 4.40,ORP: -167.40
DO: 3.59,RTD: 23.47,EC: 417.40,PH: 4.40,ORP: -167.40
DO: 3.59,RTD: 23.47,EC: 417.60,PH: 4.40,ORP: -167.50
DO: 3.59,RTD: 23.47,EC: 417.50,PH: 4.40,ORP: -167.50
DO: 3.59,RTD: 23.47,EC: 417.50,PH: 4.40,ORP: -167.60
DO: 3.59,RTD: 23.47,EC: 417.50,PH: 4.40,ORP: -167.50
DO: 3.59,RTD: 23.47,EC: 418.00,PH: 4.40,ORP: -167.60
DO: 3.83,RTD: 23.47,EC: 417.90,PH: 4.41,ORP: -167.60
DO: 3.35,RTD: 23.47,EC: 417.90,PH: 4.40,ORP: -167.70
DO: 3.59,RTD: 23.47,EC: 418.20,PH: 4.40,ORP: -167.70
DO: 3.83,RTD: 23.47,EC: 418.20,PH: 4.41,ORP: -167.70
DO: 3.35,RTD: 23.47,EC: 418.00,PH: 4.40,ORP: -167.70
DO: 3.35,RTD: 23.47,EC: 418.00,PH: 4.40,ORP: -167.70
DO: 3.59,RTD: 23.47,EC: 418.20,PH: 4.40,ORP: -167.60
DO: 3.59,RTD: 23.47,EC: 418.10,PH: 4.40,ORP: -167.70
DO: 3.59,RTD: 23.47,EC: 418.00,PH: 4.41,ORP: -167.60
DO: 3.59,RTD: 23.47,EC: 418.20,PH: 4.40,ORP: -167.70
DO: 3.35,RTD: 23.47,EC: 418.30,PH: 4.40,ORP: -167.50
DO: 3.35,RTD: 23.47,EC: 418.30,PH: 4.40,ORP: -167.60
DO: 3.59,RTD: 23.47,EC: 418.30,PH: 4.40,ORP: -167.70
DO: 3.35,RTD: 23.47,EC: 418.10,PH: 4.40,ORP: -167.70
DO: 3.59,RTD: 23.47,EC: 418.30,PH: 4.40,ORP: -167.70
DO: 3.59,RTD: 23.47,EC: 418.10,PH: 4.40,ORP: -167.80
DO: 3.35,RTD: 23.47,EC: 418.30,PH: 4.40,ORP: -167.70
DO: 3.83,RTD: 23.47,EC: 418.50,PH: 4.40,ORP: -167.80
DO: 3.59,RTD: 23.47,EC: 418.30,PH: 4.40,ORP: -167.70
DO: 3.35,RTD: 23.47,EC: 418.50,PH: 4.40,ORP: -167.80
DO: 3.59,RTD: 23.47,EC: 418.70,PH: 4.40,ORP: -167.90
DO: 3.35,RTD: 23.47,EC: 418.70,PH: 4.40,ORP: -167.80
DO: 3.35,RTD: 23.47,EC: 418.70,PH: 4.40,ORP: -168.00
DO: 3.83,RTD: 23.47,EC: 418.60,PH: 4.40,ORP: -167.90
DO: 3.83,RTD: 23.47,EC: 418.70,PH: 4.40,ORP: -168.00
DO: 3.59,RTD: 23.47,EC: 418.70,PH: 4.40,ORP: -168.10
DO: 3.59,RTD: 23.47,EC: 418.70,PH: 4.40,ORP: -168.10
DO: 3.59,RTD: 23.47,EC: 418.90,PH: 4.40,ORP: -168.10
DO: 3.59,RTD: 23.47,EC: 418.80,PH: 4.40,ORP: -168.10
DO: 3.59,RTD: 23.47,EC: 419.00,PH: 4.40,ORP: -168.10
DO: 3.35,RTD: 23.47,EC: 419.00,PH: 4.40,ORP: -168.00
DO: 3.59,RTD: 23.47,EC: 419.10,PH: 4.40,ORP: -168.20
DO: 3.59,RTD: 23.47,EC: 419.00,PH: 4.40,ORP: -168.30
DO: 3.59,RTD: 23.47,EC: 419.10,PH: 4.40,ORP: -168.20
DO: 3.83,RTD: 23.47,EC: 419.30,PH: 4.40,ORP: -168.30
DO: 3.83,RTD: 23.47,EC: 419.30,PH: 4.41,ORP: -168.30
DO: 3.59,RTD: 23.47,EC: 419.60,PH: 4.40,ORP: -168.40
DO: 4.07,RTD: 23.46,EC: 419.30,PH: 4.40,ORP: -168.40
DO: 3.83,RTD: 23.46,EC: 419.30,PH: 4.41,ORP: -168.40
DO: 4.31,RTD: 23.46,EC: 420.20,PH: 4.41,ORP: -168.40
DO: 4.55,RTD: 23.45,EC: 419.70,PH: 4.41,ORP: -168.40
DO: 3.83,RTD: 23.45,EC: 419.40,PH: 4.40,ORP: -168.40
DO: 3.83,RTD: 23.45,EC: 419.30,PH: 4.40,ORP: -168.40
DO: 3.83,RTD: 23.45,EC: 419.50,PH: 4.40,ORP: -168.60
DO: 3.59,RTD: 23.46,EC: 419.70,PH: 4.40,ORP: -168.40
DO: 3.59,RTD: 23.46,EC: 419.70,PH: 4.40,ORP: -168.50
DO: 3.83,RTD: 23.46,EC: 419.80,PH: 4.40,ORP: -168.50
DO: 3.59,RTD: 23.46,EC: 419.70,PH: 4.40,ORP: -168.40
DO: 3.59,RTD: 23.46,EC: 419.80,PH: 4.40,ORP: -168.60
DO: 3.83,RTD: 23.46,EC: 419.80,PH: 4.40,ORP: -168.50
DO: 3.83,RTD: 23.46,EC: 419.90,PH: 4.40,ORP: -168.60
DO: 3.59,RTD: 23.46,EC: 420.10,PH: 4.40,ORP: -168.60
DO: 3.59,RTD: 23.46,EC: 419.80,PH: 4.40,ORP: -168.70
DO: 3.59,RTD: 23.46,EC: 420.00,PH: 4.40,ORP: -168.70
DO: 3.35,RTD: 23.46,EC: 419.80,PH: 4.40,ORP: -168.70
DO: 3.83,RTD: 23.46,EC: 419.80,PH: 4.40,ORP: -168.70
DO: 3.83,RTD: 23.46,EC: 420.20,PH: 4.41,ORP: -168.60
DO: 3.59,RTD: 23.46,EC: 420.20,PH: 4.40,ORP: -168.70
DO: 3.83,RTD: 23.46,EC: 420.20,PH: 4.40,ORP: -168.60
DO: 3.35,RTD: 23.46,EC: 420.00,PH: 4.40,ORP: -168.40
DO: 3.59,RTD: 23.46,EC: 419.80,PH: 4.40,ORP: -168.60
DO: 3.83,RTD: 23.46,EC: 420.20,PH: 4.41,ORP: -168.40
DO: 3.35,RTD: 23.46,EC: 420.00,PH: 4.40,ORP: -168.40
DO: 3.59,RTD: 23.46,EC: 420.00,PH: 4.40,ORP: -168.50
DO: 3.59,RTD: 23.46,EC: 420.20,PH: 4.40,ORP: -168.40
DO: 3.59,RTD: 23.46,EC: 420.00,PH: 4.39,ORP: -168.50
DO: 3.35,RTD: 23.46,EC: 420.10,PH: 4.40,ORP: -168.40
DO: 3.59,RTD: 23.46,EC: 420.20,PH: 4.40,ORP: -168.60
DO: 3.35,RTD: 23.46,EC: 420.20,PH: 4.40,ORP: -168.70
DO: 3.59,RTD: 23.46,EC: 420.40,PH: 4.39,ORP: -168.60
DO: 3.83,RTD: 23.46,EC: 420.20,PH: 4.39,ORP: -168.50
DO: 3.59,RTD: 23.46,EC: 420.30,PH: 4.40,ORP: -168.60
DO: 3.59,RTD: 23.46,EC: 420.80,PH: 4.40,ORP: -168.50
DO: 3.59,RTD: 23.46,EC: 420.50,PH: 4.40,ORP: -168.60
DO: 3.83,RTD: 23.46,EC: 420.20,PH: 4.40,ORP: -168.60
DO: 3.59,RTD: 23.46,EC: 420.60,PH: 4.39,ORP: -168.60
DO: 3.83,RTD: 23.46,EC: 420.40,PH: 4.40,ORP: -168.50
DO: 3.35,RTD: 23.46,EC: 420.50,PH: 4.40,ORP: -168.50
DO: 3.35,RTD: 23.46,EC: 420.70,PH: 4.40,ORP: -168.50
DO: 3.83,RTD: 23.46,EC: 421.00,PH: 4.40,ORP: -168.40
DO: 3.83,RTD: 23.45,EC: 420.90,PH: 4.40,ORP: -168.50
DO: 0.00,RTD: -1024.73,EC: 388.10,PH: 4.55,ORP: -183.70
DO: 3.35,RTD: 22.87,EC: 389.00,PH: 4.53,ORP: -183.70
DO: 3.35,RTD: 22.89,EC: 389.00,PH: 4.64,ORP: -183.60
DO: 3.59,RTD: 23.11,EC: 389.60,PH: 4.50,ORP: -183.70
DO: 3.59,RTD: 23.12,EC: 390.30,PH: 4.52,ORP: -182.20
DO: 3.59,RTD: 23.14,EC: 390.20,PH: 4.09,ORP: -130.80
DO: 3.59,RTD: 23.30,EC: 390.50,PH: 4.53,ORP: -102.10
DO: 3.59,RTD: 23.32,EC: 390.10,PH: 4.41,ORP: -84.80
DO: 3.59,RTD: 23.50,EC: 390.30,PH: 4.36,ORP: -122.70
DO: 3.59,RTD: 23.69,EC: 390.20,PH: 4.51,ORP: -121.90
DO: 3.59,RTD: 23.84,EC: 390.20,PH: 4.49,ORP: -90.90
DO: 3.35,RTD: 24.04,EC: 390.50,PH: 4.48,ORP: -153.40
DO: 3.59,RTD: 24.05,EC: 389.60,PH: 4.42,ORP: -169.00
DO: 3.83,RTD: 24.07,EC: 389.40,PH: 4.54,ORP: -174.80
DO: 3.35,RTD: 24.09,EC: 389.20,PH: 4.44,ORP: -178.70
DO: 3.35,RTD: 24.11,EC: 388.70,PH: 4.45,ORP: -180.50
DO: 3.59,RTD: 24.12,EC: 388.60,PH: 4.45,ORP: -182.30
DO: 3.35,RTD: 24.13,EC: 388.60,PH: 4.45,ORP: -183.00
DO: 3.35,RTD: 24.14,EC: 389.90,PH: 4.46,ORP: -183.70
DO: 3.59,RTD: 24.14,EC: 389.90,PH: 4.45,ORP: -184.00
DO: 3.59,RTD: 24.14,EC: 390.30,PH: 4.46,ORP: -184.60
DO: 3.59,RTD: 24.14,EC: 390.00,PH: 4.46,ORP: -184.90
DO: 3.59,RTD: 24.14,EC: 390.10,PH: 4.45,ORP: -185.20
DO: 3.59,RTD: 24.13,EC: 390.60,PH: 4.46,ORP: -185.50
DO: 3.59,RTD: 24.13,EC: 390.50,PH: 4.46,ORP: -185.90
DO: 3.83,RTD: 24.12,EC: 391.40,PH: 4.46,ORP: -186.00
